,text
302,"Tengan en cuenta que REPROGRAMAR DEUDAS DE TARJETA DE CRÉDITO / solo te reprograma el PAGO MÍNIMO !! Facturado, no te reprograman el pago total!! Por allí  A VECES NO CONVIENE REPROGRAMAR PORQUE MÁS TE ENDEUDAS !! mejor hagan un esfuerzo y paguen el pago mínimo !! Y puede ser que el banco a ver qué reprogramas y te EMPIEZA A TACHAR COMO BUEN CLIENTE !! Ellos no entienden que pudiste tener un contratiempo o trabajadores que  uno tiene a cargo y debes pagarles en esta época de crisis y eso es prioridad !! Para no dejarlos sin empleo ! Saludos"
303,Hice solicitud pero quiero cambiar lo que solicite ya que pude conseguir el dinero... Como hago?
304,"Reprograme mi préstamo vehicular y de consumo el 27 de marzo, a ambos préstamos le subieron la mensualidad. ¿ por que, si si dijeron sin intereses? A uno le subieron  38 y al otro  41 adicionales mensuales."
305,Osea no aplica para hipotecario?
306,Me sale que tengo q ir a una agencia 🙄🙄
307,"Hola que tal, tengo un préstamo a vencer el día 6 de este mes, pero dicen que la reprogramacion tarda 7 días útiles y lo solicité hoy 03-04, diganme si habrá algun inconveniente?"
308,Es cierto l oque me dicen en el call center que si programo 1 mes son 8 soles 2 meses 16 soles y 3 meses 25 soles para todas mis futuras cuotas?
309,Hola estoy realizando la reprogramación por la app de mi TC pero en la parte d consideraciones dice que reprogramaran pero solo el pago mínimo y no el pago del mes?
310,"Hola, yo llamé y entendí que sólo se está corriendo esas cuotas 3 meses. No hay ningún tipo de pago adicional. Es decir, si me tocaba pagar 500 soles en abril y lo aplacé hasta julio, entonces desde julio tengo que volver a pagar esos mismo 500 soles (sin nada adicional) y si terminaba de pagar en julio del 2021 ahora terminaré de pagar en octubre del 2021. Es así verdad?"
311,@rockannne
312,"@bbva_peru estimados señores, es una pena el trato que he venido recibiendo desde que solicite la ten mencionada “reprogramación de deuda” en primer lugar, la banca por teléfono no existe, y cuando recién contestan es un robot que repite todas las opciones para que termine derivando esta opción a poderla hacer por banca móvil o banca por internet y simplemente cortan la llamada. Luego en un inicio lanzan la publicidad de reprogramar las deudas (sin especificar quienes o que tipo de productos) pero ahora ya se pusieron atentos y especifican los productos a los que entra esta famosa reprogramación de deudas. Es una pena que siendo cliente (recibo cuenta de haberes y mantengo cts) reciba este trato.
Hace más de una semana solicité la reprogramación y hasta ahora su área de riesgos responde mi solicitud.
Ojo, he tratado de hacer mi reprogramación por banca móvil y web pero solo puedo entrar a la opción más no poder realizar ninguna solicitud.
Gracias @bbva_peru por su grande empatía e interés por sus clientes."
313,"Tengo dos tartejas, Visa y Mastercard, pero me sale solo la opcion de visa y no sale la otra."
314,Buenas noches tengo un crédito automotriz con el bbva  onsumer como puedo reprogramar la cuota de abril y de mayo?
315,"Ingreso al reprogramacion de deuda y me sale comunicarme con un ejecutivo y eso es imposible porque siempre para ocupado el tlf, que hago si ya se acerca la fecha de pago???"
316,@magalybazan_
317,"Hola no puedo hacer mi re programación porque mi tarjeta está bloqueada y tampoco puedo pagar por la web ni nada , necesito reprogramarlo por teléfono o algún correo? Me ayudarían? No responden por teléfono"
318,"Una pregunta si reprograma el dia de hoy sabiendo que ya salio mi recibo del mes de abril , la reprogramacion corre de este mes o del mes de mayo ?"
319,Buenas tardes.. Estoy trstando d reprogramar mi deuda.. Pero no visualizo mi tsrjet de credito.. Que a pasa si he actuslizado todo.. Y cuNto es la mors por dia.. A la vez trato comunicarme atenc al client y nada por favor gracias
320,Hola y si solo tengo un rapiprestamo? No tengo app ni nada solo el código de mi préstamo como hago?
321,@rafaelpicoy asiiiiiii
322,Necesito urgente asesoría por favor llame y anda mande correos y nada
323,"@bbva_peru son una estafa, yo reprograme la deuda de mi tarjeta y hoy me doy con la sorpresa que me descontaron de manera automática de mi cuenta sueldo, dejandome sin liquidez, es un abuso, si se supone que estoy reprogramado porque necesito tener liquidez ahora sin autorización me descontaron"
324,"Previo Saludo, el presente es para manifestar que en mi tarjeta de crédito se me ha cobrado S/ 103.77 soles por concepto de penalidades, precisando q la suscrita solicitó la reprogramación de deuda el día 2 de abril de 2020, y mi plazo de pago son los 5 de cada mes. A pesar q he llamado varias veces durante varios días y  nunca me respondieron ni por el teléfono ni por la solicitud generada ... no entiendo cual es su apoyo a la población."
325,"Los teléfonos de todas las entidades bancarias están claramente saturados por toda esta situación. Por teléfono o por correo, es muy probable que no tengan respuesta dada la coyuntura y es entendible. Si es algo muy urgente, acercarse al banco o en su defecto utilizar las aplicaciones de banca móvil o banca x internet de los bancos! Mi consejo es, si pueden pagar las deudas de tarjeta de crédito, háganlo. Si tienen un préstamo de libre disponibilidad, utilicen el beneficio ya que no se cobran intereses adicionales en el caso del BBVA y otras instituciones. Seamos comprensivos y entendamos la situación! Considero que los bancos están haciendo todo para poder atender a sus clientes y apoyar en esta difícil situación! 👏🏼"
326,Como hago para recoger mi tarjeta si estoy en el extranjero  que documento  tengo q presentar o pueden enviar  a mi domicilio  de mi dni
327,@krlos_kazil
328,"Estimados requiero de su soporte y confirmación, hoy asistí personalmente a una de sus sucursales debido a que la solicitud de reprogramacion de mi deuda de tarjeta de crédito la realicé mediante el app, pero quedó solamente en eso una solicitud sin respuesta, sin confirmación por correo. Como era de esperarse, al pasar tanto tiempo en una cola y llegar a plataforma el ejecutivo me indica calma y que espere al dia de pago pero como tener la seguridad que al dia siguiente del pago no me cobrarán penalidades! Por fvr contactarse por interno y dar solución ya que ni por app, ni teléfono ni presencialmente. Como dan ese acompañamiento humano que garantiza su CEO en un mensaje por correo durante esta coyuntura si en la realidad no se cumple a través de su propio personal ni canales de atención!!"
329,Reprograme el 1 de abril el pago de la tarjeta de crédito y ya llego la facturación del mes de abril sumada a la de marzo sin reprogramacion alguna y cobrando intereses . Publicidad engañosa .
330,La reprogramación se refleja en la app después del día de cobro? ? Ninguno de sus ejecutivos atiende las llamadas.
331,"@bbva_peru mi deuda de mi tarjeta de crédito de abril lo reprograme por un mes y el nuevo EECC que me ha llegado el cual vence el 05-05 me han adicionado un aproximado de 300 soles de intereses, estoy tratando de comunicarme con el banco para hacer mi reclamo pero es imposible, por favor su atención"
332,Obvio ps en tiempo de cuarentena es muy raro que haga ese tipo de promociones
333,Y no se dan cuenta que esta página  dice Bbva Perú
334,La oficial es Bbva
335,"Saludos! Gracias por la información. Por otro lado, desde el día lunes el app no funciona. Por favor , verificar. Gracias!"
336,"Ya me protegi, lo que no entiendo es por que no comunican que subiran el seguro a 4.10 dolares"
337,Buenas tardes quisiera saber como hacer una compra deuda espero su respuesta
338,Respondan los reclamos ladrones de m🤬
339,"Hola, he tendido un problema con mi cuenta sueldo, me han cobrado una comisión y no sé por qué, la he estado usando normalmente, se pasan la verdad. Quiero una respuesta inmediata por favor"
340,👏👏👏👏
341,"Señores por favor nadie contesta el teléfono, no están atendiendo? Aplace mi deuda por 3 meses hace más de 10 días y hasta hora no recibo ni una confirmación. Llamo y no contestan, voy a sus oficinas y me dicen que la atención paga ello es por teléfono. Así tratan a sus clientes??!!!"
342,Hola no puedo entrar a mi banca movil
343,Alguien puede ayudar
344,"Esfuerzo? Esfuerzo por atender mal, estafar, poner un seguro que no se pide y mentir  a los clientes, pesimas personas en la agencia de sjl el q sta al frente de metro"
345,Pueden por favor atender mis mensajes por inbox en su página @bbva_peru
346,Algun trabajador  de bbva para ayudar .. a responder  alguna consulta?
347,Como puedo averiguar si me dan el. Bono
348,"Para el bono si, pero para los que no llegaron a pagar sus deudas5, aún no son programadas.."
349,Son unos abusivos me jodieeon se cobraron el interés de mi tarjeta de ahorro y me lo acumularon 2 meses para pagar encima no contestan falsos
350,Estos no apoyan para nada lo único que hacen es ver como lucrar
351,El precio de cambio del dólar es excesivamente alto 3.9!!! Que abuso!!!!
352,@davme.11_
353,Porfavor.otra linea para llamar el 5950000 esta ocupado
354,"Acaba de salir en las noticias que solo será en el banco de la nación, traten de informarnos bien por favor porq hay personas que no saben si irán o no mañana porq dicen que habrá una te programación"
355,"Su Banca Telefonica está fuera de servicio, porfavor habilitar otra línea"
356,Hola el numero 595 0000 esta fuera de servicio por favor habilitar otra linea.. @bbva_peru
357,El bono otorgado lo pueden poner en la cuenta de la persona beneficiada por favor
358,No puedo comunicarme con Banca Telefónica para solicitar la reprogramación de mis pagos. El número suena ocupado todo el día. ¿Hay otra manera de hacerlo?
359,@2_luisramirez  lee los comentarios
360,El correo correcto es consultas@midis.gob.pe
361,Cómo hago para reprogramar mi préstamo personal.. soy de Tarapoto san martin
362,Apuesten por responder los reclamos  que tienen más de 60 días y devolver el dinero mal cobrado .
363,Así es todos son de gran importancia y a los profesores se les debe pagar muy bien más si hay compromiso y pasión por su trabajo
364,💯💯💯
365,Arreglen Lukita! Les acabo de escribir al inbox del fb.
366,Cuando van a responder mi reclamo ya pasaron más de 30 días cobran intereses cuando indican que los pagos a crédito en Mercado libre son sin intereses quiero cancelar mi tarjeta y me devuelvan los intereses.
367,🐭🐭🐭🐭🐭
368,"Tu aplicación lukita no funciona sale error pero si retienen en dinero, me dijeron en 48 hrs le devolveremos el dinero me han retenido 317 soles, han pasado 72 hrs y nada,  he llamado dos vcs al banco y me dijeron ingresa reclamo, pero del aplicativo no funciona, a la persona que supuestamente le abonaría, ya le llegó el dinero triplicado, y no me devolverá porque su banco le ha dicho que se retornará el dinero, ya han pasado 4 dias, cuando lo solucionaran? Ayer intenté hacer una transferencia a otro banco y salía error (ya no por lukita) Tb me lo van a retener y no dar solución."
369,Registre mi numero en un. Cajero para usar lukita y hasta hoy no puedo usarlo mas estafa
370,@bbva_peru
371,@bbva_peru  atiendan mi reclamo me estan ocasionando demasiados intereses por su demora mi reclamo es N° 25052000488
372,"se puede hacer por banco atraves de cuenta de ustedes,"
373,"ya va una semana que no tengo respuesta de mis reclamos
es imposible comunicarse con ustedes
cuando me van a llamar? DEVUELVANME lo que tenia en mis cuentas!!!
que irresponsabilidad 
@indecopioficial @diarioperu21 @rppnoticias"
374,No se puede usar la app SOS
375,"Desde Gochizo, FIL 2019 hasta Teletón, gran viaje.  @brendalvj"
376,No tengo ni para mi
377,"¿Necesitas obtener un préstamo?
-
Escribenos para obtener mayor información, o comenta y nos contactaremos contigo.
-
-
• Préstamos contra garantía vehicular"
378,"Somos una empresa importadora✈️✈️✈️
INDUSTRIAS TEXTILES HINOSTROZA S.A.C🔥🔥
R.U.C: 20601729289🙂🙂
Vendemos mascarilla KN95  de 5 capas para mayor protección 😷😷 Certificado CE FDA serie GB2626-2006 
Ventas al por mayor y menor
Presentación caja de 50 pcs
Unidad  10 soles 🔥
50 unidades  9.5soles🔥
100 unidades  9 soles 🔥
1000 unidades  8.5 soles 🔥
Toda venta sale con factura incluido i.g.v 
Se hace delivery todo lima 🛵🛵🛵
Se hace envíos a provincias
Wassap 981137962📞📞📞
Se aceptan todas las tarjetas 🔥
Pago contraentrega"
379,"Me cobraron 7.50 por transferencia al mismo banco, que robo es ese. Es un delito"
380,Han bloqueado mi token!!! Y hasta ahora no me dan solucion quiero hacer mis operaciones vía la app!!!!
381,Como puedo sacar dinero de lukita? O se va de frente a mi tarjeta
382,Son unos ladrones!! No abran cuenta en este banco 🤬🤬🤬
383,Cuando lanzan lukita pata iOS ?
384,"En la última actualización quitaron Plin de la app, lo necesito para hacer transferencias interbancarias, sobre todo ahora para evitar salir de casa 😩"
385,No me puedo afíliar
386,😍
387,Sr del bbva debería tener algún  número telefónico para comunicarse con ustedes porque el que tienen jamás contestan
388,La distancia deberia ser 2 metros y en lugares abiertos mas distancia ya que el virus viaja en el aire
389,"Con Alxa BANK , registre el préstamo para financiar, inicie su negocio o salde su deuda como mejor le parezca.  Ofrecemos créditos y financiación de: $ 5.000 hasta $ 100.000 a una tasa de interés anual del 3% y usted es libre de elegir un período de reembolso entre 1 año y 10 años según sus medios y su capacidad de pago mensual.
Si está interesado, escribeme en privado por: +5216251058279"
